"MSOA","sex","age_band","econ_cat","freq"
"E02001734",1,6,1,15
"E02001734",1,6,2,4
"E02001734",1,6,3,7
"E02001734",1,6,4,3
"E02001734",1,6,5,388
"E02001734",1,6,6,3
"E02001734",1,6,7,0
"E02001734",1,6,8,22
"E02001734",1,6,9,5
"E02001735",0,1,0,124
"E02001735",0,1,1,69
"E02001735",0,1,2,2
"E02001735",0,1,3,1
"E02001735",0,1,4,60
"E02001735",0,1,5,0
"E02001735",0,1,6,98
"E02001735",0,1,7,75
"E02001735",0,1,8,5
"E02001735",0,1,9,32
"E02001735",0,2,0,123
"E02001735",0,2,1,116
"E02001735",0,2,2,8
"E02001735",0,2,3,4
"E02001735",0,2,4,55
"E02001735",0,2,5,3
"E02001735",0,2,6,19
"E02001735",0,2,7,136
"E02001735",0,2,8,19
"E02001735",0,2,9,13
"E02001735",0,3,0,148
"E02001735",0,3,1,114
"E02001735",0,3,2,4
"E02001735",0,3,3,6
"E02001735",0,3,4,30
"E02001735",0,3,5,0
"E02001735",0,3,6,7
"E02001735",0,3,7,71
"E02001735",0,3,8,57
"E02001735",0,3,9,14
"E02001735",0,4,0,142
"E02001735",0,4,1,121
"E02001735",0,4,2,4
"E02001735",0,4,3,9
"E02001735",0,4,4,27
"E02001735",0,4,5,2
"E02001735",0,4,6,1
"E02001735",0,4,7,57
"E02001735",0,4,8,85
"E02001735",0,4,9,22
"E02001735",0,5,0,61
"E02001735",0,5,1,61
"E02001735",0,5,2,7
"E02001735",0,5,3,4
"E02001735",0,5,4,4
"E02001735",0,5,5,107
"E02001735",0,5,6,1
"E02001735",0,5,7,21
"E02001735",0,5,8,61
"E02001735",0,5,9,9
"E02001735",0,6,0,11
"E02001735",0,6,1,4
"E02001735",0,6,2,0
"E02001735",0,6,3,0
"E02001735",0,6,4,0
"E02001735",0,6,5,488
"E02001735",0,6,6,3
"E02001735",0,6,7,3
"E02001735",0,6,8,20
"E02001735",0,6,9,16
"E02001735",1,1,0,55
"E02001735",1,1,1,89
"E02001735",1,1,2,3
"E02001735",1,1,3,3
"E02001735",1,1,4,103
"E02001735",1,1,5,0
"E02001735",1,1,6,93
"E02001735",1,1,7,3
"E02001735",1,1,8,10
"E02001735",1,1,9,20
"E02001735",1,2,0,41
"E02001735",1,2,1,153
"E02001735",1,2,2,7
"E02001735",1,2,3,15
"E02001735",1,2,4,59
"E02001735",1,2,5,0
"E02001735",1,2,6,4
"E02001735",1,2,7,10
"E02001735",1,2,8,37
"E02001735",1,2,9,8
"E02001735",1,3,0,33
"E02001735",1,3,1,162
"E02001735",1,3,2,12
"E02001735",1,3,3,25
"E02001735",1,3,4,51
"E02001735",1,3,5,0
"E02001735",1,3,6,5
"E02001735",1,3,7,11
"E02001735",1,3,8,56
"E02001735",1,3,9,10
"E02001735",1,4,0,30
"E02001735",1,4,1,201
"E02001735",1,4,2,9
"E02001735",1,4,3,34
"E02001735",1,4,4,40
"E02001735",1,4,5,6
"E02001735",1,4,6,3
"E02001735",1,4,7,16
"E02001735",1,4,8,76
"E02001735",1,4,9,12
"E02001735",1,5,0,24
"E02001735",1,5,1,110
"E02001735",1,5,2,5
"E02001735",1,5,3,15
"E02001735",1,5,4,24
"E02001735",1,5,5,47
"E02001735",1,5,6,1
"E02001735",1,5,7,7
"E02001735",1,5,8,87
"E02001735",1,5,9,15
"E02001735",1,6,0,6
"E02001735",1,6,1,5
"E02001735",1,6,2,2
"E02001735",1,6,3,1
"E02001735",1,6,4,1
"E02001735",1,6,5,369
"E02001735",1,6,6,0
"E02001735",1,6,7,0
"E02001735",1,6,8,13
"E02001735",1,6,9,5
"E02001736",0,1,0,172
"E02001736",0,1,1,94
"E02001736",0,1,2,5
"E02001736",0,1,3,3
"E02001736",0,1,4,118
"E02001736",0,1,5,0
"E02001736",0,1,6,274
"E02001736",0,1,7,99
"E02001736",0,1,8,13
"E02001736",0,1,9,53
"E02001736",0,2,0,221
"E02001736",0,2,1,250
"E02001736",0,2,2,21
"E02001736",0,2,3,11
"E02001736",0,2,4,129
"E02001736",0,2,5,0
"E02001736",0,2,6,61
"E02001736",0,2,7,320
"E02001736",0,2,8,41
"E02001736",0,2,9,92
"E02001736",0,3,0,164
"E02001736",0,3,1,193
"E02001736",0,3,2,12
"E02001736",0,3,3,13
"E02001736",0,3,4,62
"E02001736",0,3,5,1
"E02001736",0,3,6,22
"E02001736",0,3,7,188
"E02001736",0,3,8,73
"E02001736",0,3,9,52
"E02001736",0,4,0,145
"E02001736",0,4,1,142
"E02001736",0,4,2,11
"E02001736",0,4,3,4
"E02001736",0,4,4,40
"E02001736",0,4,5,6
"E02001736",0,4,6,8
"E02001736",0,4,7,80
"E02001736",0,4,8,129
"E02001736",0,4,9,44
"E02001736",0,5,0,85
"E02001736",0,5,1,83
"E02001736",0,5,2,2
"E02001736",0,5,3,5
"E02001736",0,5,4,11
"E02001736",0,5,5,156
"E02001736",0,5,6,3
"E02001736",0,5,7,31
"E02001736",0,5,8,89
"E02001736",0,5,9,30
"E02001736",0,6,0,26
"E02001736",0,6,1,11
"E02001736",0,6,2,1
"E02001736",0,6,3,4
"E02001736",0,6,4,1
"E02001736",0,6,5,572
"E02001736",0,6,6,0
"E02001736",0,6,7,4
"E02001736",0,6,8,29
"E02001736",0,6,9,33
"E02001736",1,1,0,193
"E02001736",1,1,1,112
"E02001736",1,1,2,22
"E02001736",1,1,3,14
"E02001736",1,1,4,200
"E02001736",1,1,5,0
"E02001736",1,1,6,391
"E02001736",1,1,7,9
"E02001736",1,1,8,9
"E02001736",1,1,9,37
"E02001736",1,2,0,287
"E02001736",1,2,1,406
"E02001736",1,2,2,53
"E02001736",1,2,3,109
"E02001736",1,2,4,184
"E02001736",1,2,5,0
"E02001736",1,2,6,128
"E02001736",1,2,7,30
"E02001736",1,2,8,51
"E02001736",1,2,9,63
"E02001736",1,3,0,196
"E02001736",1,3,1,338
"E02001736",1,3,2,59
"E02001736",1,3,3,94
"E02001736",1,3,4,110
"E02001736",1,3,5,0
"E02001736",1,3,6,47
"E02001736",1,3,7,30
"E02001736",1,3,8,121
"E02001736",1,3,9,53
"E02001736",1,4,0,96
"E02001736",1,4,1,227
"E02001736",1,4,2,34
"E02001736",1,4,3,54
"E02001736",1,4,4,79
"E02001736",1,4,5,6
"E02001736",1,4,6,13
"E02001736",1,4,7,24
"E02001736",1,4,8,140
"E02001736",1,4,9,34
"E02001736",1,5,0,42
"E02001736",1,5,1,137
"E02001736",1,5,2,11
"E02001736",1,5,3,39
"E02001736",1,5,4,63
"E02001736",1,5,5,98
"E02001736",1,5,6,1
"E02001736",1,5,7,15
"E02001736",1,5,8,145
"E02001736",1,5,9,33
"E02001736",1,6,0,8
"E02001736",1,6,1,24
"E02001736",1,6,2,7
"E02001736",1,6,3,6
"E02001736",1,6,4,0
"E02001736",1,6,5,516
"E02001736",1,6,6,0
"E02001736",1,6,7,1
"E02001736",1,6,8,25
"E02001736",1,6,9,6
"E02001737",0,1,0,92
"E02001737",0,1,1,68
"E02001737",0,1,2,2
"E02001737",0,1,3,0
"E02001737",0,1,4,69
"E02001737",0,1,5,0
"E02001737",0,1,6,61
"E02001737",0,1,7,48
"E02001737",0,1,8,14
"E02001737",0,1,9,22
"E02001737",0,2,0,112
"E02001737",0,2,1,120
"E02001737",0,2,2,3
"E02001737",0,2,3,4
"E02001737",0,2,4,53
"E02001737",0,2,5,1
"E02001737",0,2,6,13
"E02001737",0,2,7,101
"E02001737",0,2,8,21
"E02001737",0,2,9,26
"E02001737",0,3,0,102
"E02001737",0,3,1,103
"E02001737",0,3,2,5
"E02001737",0,3,3,5
"E02001737",0,3,4,37
"E02001737",0,3,5,0
"E02001737",0,3,6,5
"E02001737",0,3,7,58
"E02001737",0,3,8,38
"E02001737",0,3,9,11
"E02001737",0,4,0,102
"E02001737",0,4,1,112
"E02001737",0,4,2,2
"E02001737",0,4,3,2
"E02001737",0,4,4,19
"E02001737",0,4,5,1
"E02001737",0,4,6,4
"E02001737",0,4,7,41
"E02001737",0,4,8,79
"E02001737",0,4,9,16
"E02001737",0,5,0,52
"E02001737",0,5,1,35
"E02001737",0,5,2,1
"E02001737",0,5,3,4
"E02001737",0,5,4,8
"E02001737",0,5,5,95
"E02001737",0,5,6,2
"E02001737",0,5,7,14
"E02001737",0,5,8,54
"E02001737",0,5,9,4
"E02001737",0,6,0,17
"E02001737",0,6,1,5
"E02001737",0,6,2,2
"E02001737",0,6,3,0
"E02001737",0,6,4,0
"E02001737",0,6,5,455
"E02001737",0,6,6,4
"E02001737",0,6,7,0
"E02001737",0,6,8,16
"E02001737",0,6,9,18
"E02001737",1,1,0,64
"E02001737",1,1,1,82
"E02001737",1,1,2,1
"E02001737",1,1,3,3
"E02001737",1,1,4,110
"E02001737",1,1,5,3
"E02001737",1,1,6,84
"E02001737",1,1,7,6
"E02001737",1,1,8,15
"E02001737",1,1,9,37
"E02001737",1,2,0,35
"E02001737",1,2,1,194
"E02001737",1,2,2,6
"E02001737",1,2,3,18
"E02001737",1,2,4,106
"E02001737",1,2,5,1
"E02001737",1,2,6,10
"E02001737",1,2,7,14
"E02001737",1,2,8,24
"E02001737",1,2,9,32
"E02001737",1,3,0,37
"E02001737",1,3,1,156
"E02001737",1,3,2,16
"E02001737",1,3,3,13
"E02001737",1,3,4,91
"E02001737",1,3,5,3
"E02001737",1,3,6,13
"E02001737",1,3,7,8
"E02001737",1,3,8,66
"E02001737",1,3,9,20
"E02001737",1,4,0,28
"E02001737",1,4,1,170
"E02001737",1,4,2,5
"E02001737",1,4,3,40
"E02001737",1,4,4,44
"E02001737",1,4,5,6
"E02001737",1,4,6,3
"E02001737",1,4,7,15
"E02001737",1,4,8,91
"E02001737",1,4,9,11
"E02001737",1,5,0,16
"E02001737",1,5,1,110
"E02001737",1,5,2,2
"E02001737",1,5,3,15
"E02001737",1,5,4,20
"E02001737",1,5,5,61
"E02001737",1,5,6,0
"E02001737",1,5,7,3
"E02001737",1,5,8,105
"E02001737",1,5,9,26
"E02001737",1,6,0,7
"E02001737",1,6,1,13
"E02001737",1,6,2,1
"E02001737",1,6,3,2
"E02001737",1,6,4,0
"E02001737",1,6,5,379
"E02001737",1,6,6,3
"E02001737",1,6,7,0
"E02001737",1,6,8,15
"E02001737",1,6,9,11
"E02006893",0,1,0,149
"E02006893",0,1,1,146
"E02006893",0,1,2,3
"E02006893",0,1,3,1
"E02006893",0,1,4,44
"E02006893",0,1,5,0
"E02006893",0,1,6,107
"E02006893",0,1,7,4
"E02006893",0,1,8,5
"E02006893",0,1,9,7
"E02006893",0,2,0,142
"E02006893",0,2,1,250
"E02006893",0,2,2,11
"E02006893",0,2,3,7
"E02006893",0,2,4,13
"E02006893",0,2,5,1
"E02006893",0,2,6,14
"E02006893",0,2,7,42
"E02006893",0,2,8,13
"E02006893",0,2,9,2
"E02006893",0,3,0,263
"E02006893",0,3,1,227
"E02006893",0,3,2,14
"E02006893",0,3,3,19
"E02006893",0,3,4,9
"E02006893",0,3,5,0
"E02006893",0,3,6,3
"E02006893",0,3,7,35
"E02006893",0,3,8,28
"E02006893",0,3,9,6
"E02006893",0,4,0,262
"E02006893",0,4,1,433
"E02006893",0,4,2,15
"E02006893",0,4,3,28
"E02006893",0,4,4,18
"E02006893",0,4,5,8
"E02006893",0,4,6,4
"E02006893",0,4,7,49
"E02006893",0,4,8,46
"E02006893",0,4,9,7
"E02006893",0,5,0,201
"E02006893",0,5,1,175
"E02006893",0,5,2,18
"E02006893",0,5,3,15
"E02006893",0,5,4,12
"E02006893",0,5,5,369
"E02006893",0,5,6,0
"E02006893",0,5,7,23
"E02006893",0,5,8,35
"E02006893",0,5,9,11
"E02006893",0,6,0,41
"E02006893",0,6,1,14
"E02006893",0,6,2,2
"E02006893",0,6,3,6
"E02006893",0,6,4,1
"E02006893",0,6,5,1388
"E02006893",0,6,6,1
"E02006893",0,6,7,5
"E02006893",0,6,8,7
"E02006893",0,6,9,24
"E02006893",1,1,0,113
"E02006893",1,1,1,209
"E02006893",1,1,2,3
"E02006893",1,1,3,5
"E02006893",1,1,4,50
"E02006893",1,1,5,0
"E02006893",1,1,6,132
"E02006893",1,1,7,2
"E02006893",1,1,8,6
"E02006893",1,1,9,5
"E02006893",1,2,0,37
"E02006893",1,2,1,346
"E02006893",1,2,2,4
"E02006893",1,2,3,51
"E02006893",1,2,4,30
"E02006893",1,2,5,0
"E02006893",1,2,6,7
"E02006893",1,2,7,1
"E02006893",1,2,8,17
"E02006893",1,2,9,8
"E02006893",1,3,0,17
"E02006893",1,3,1,420
"E02006893",1,3,2,13
"E02006893",1,3,3,86
"E02006893",1,3,4,20
"E02006893",1,3,5,0
"E02006893",1,3,6,11
"E02006893",1,3,7,6
"E02006893",1,3,8,29
"E02006893",1,3,9,3
"E02006893",1,4,0,34
"E02006893",1,4,1,502
"E02006893",1,4,2,22
"E02006893",1,4,3,118
"E02006893",1,4,4,23
"E02006893",1,4,5,8
"E02006893",1,4,6,4
"E02006893",1,4,7,10
"E02006893",1,4,8,25
"E02006893",1,4,9,8
"E02006893",1,5,0,67
"E02006893",1,5,1,322
"E02006893",1,5,2,31
"E02006893",1,5,3,85
"E02006893",1,5,4,33
"E02006893",1,5,5,191
"E02006893",1,5,6,2
"E02006893",1,5,7,4
"E02006893",1,5,8,63
"E02006893",1,5,9,10
"E02006893",1,6,0,42
"E02006893",1,6,1,25
"E02006893",1,6,2,16
"E02006893",1,6,3,20
"E02006893",1,6,4,2
"E02006893",1,6,5,1070
"E02006893",1,6,6,4
"E02006893",1,6,7,0
"E02006893",1,6,8,9
"E02006893",1,6,9,16
